图像名,内容1,内容2,内容3,mos_quality
i23_02_2.bmp,The image shows two colorful parrots against a blurred green background.,"The image has clear parrots, vivid colors, and a blurred background.",Parrots,5.84848
i20_04_3.bmp,The image shows a vintage airplane with a yellow nose and black propeller on a grassy field.,"The image has high clarity, vivid colors, and clear details of the airplane and surroundings.",Airplane,5.15789
I17_11_1.BMP,"A figure with white skin, curly hair, and a golden crown wears white draped clothing.","The image has clear details, vivid golden elements, and distinct white textures.",Statue,5.56410
i17_17_4.bmp,"A person wears white body paint, a golden decorative crown, and a white draped robe.","The image displays clear details, distinct golden and white colors, and sharp textures of the robe and crown.",Statue,7.10000
i12_17_1.bmp,"A man and a woman walk in shallow ocean water, holding colorful flippers, near a sandy beach with trees.","The image has clear details, natural colors, and depicts a beach scene with a couple, water, and trees.",Beach,6.26316
i23_19_5.bmp,"Two colorful parrots (one red, one multicolored) stand against a blurred green background.","The image features two parrots with vivid colors, detailed plumage, and a blurred green backdrop.",Parrots,3.42857
i13_19_5.bmp,"A river flows through rocky banks, green bushes, and trees toward snow - capped mountains.","The image has a river, rocky terrain, green vegetation, dense trees, and snow - capped mountains with clear details and natural colors.",Landscape,4.16279
I21_11_1.BMP,"The image shows a tall white lighthouse, a white house with red roof, and a small red building on rocky shore beside blue ocean under a bright sky with clouds.","The image has clear details, vivid colors, and depicts a lighthouse, a white house with red roof, and a red building on rocky shore under a blue sky with clouds.",lighthouse,6.12195
i22_05_2.bmp,"The image shows a red barn, a small red house, green trees, and a reflective pond under a cloudy sky.","The image has distinct structures, visible reflections, and natural colors.",Barn,5.68421
i14_04_3.bmp,A group of people in red life vests paddle a yellow raft on turbulent whitewater.,"The image has high clarity, vivid colors, and clear details of the rafting scene.",Rafting,5.50000
i20_18_5.bmp,"The vintage airplane with ""Slip Shooter"" text and a propeller sits on a grassy field.","The image has clear details, distinct text, and visible airplane components.",Airplane,4.10526
i03_08_5.bmp,"Brightly colored hats (yellow, orange, green, pink) with smiley faces hang on a wall against a blue sky.","The image has vibrant colors, visible hat shadows, a blue sky backdrop, and softly focused hat and wall details.",Hats,2.95000
i13_11_2.bmp,The river flows through a rocky area with green trees and snow - capped mountains in the background.,"The image has a flowing river, rocky banks, green trees, and snow - capped mountains with natural colors and clear details.",Landscape,5.32558
i02_07_2.bmp,The red wooden door has a metal latch and a white round object.,"The image has high clarity, vivid red color, and clear details of the door, metal latch, and white object.",door,5.58333
i15_07_2.bmp,A girl wears colorful face paint and a red - green knitted sweater.,"The image presents a girl with clear details, vibrant colors, and distinct textures.",Girl,3.93023
i11_01_4.bmp,A small old sailboat with a mast and ropes sits near a weathered wooden pier in turquoise water.,"The image has clear details of a small sailboat, a weathered pier, and turquoise water with vivid colors.",Sailboat,4.28571
i23_16_5.bmp,"Two colorful parrots (one green-yellow-blue, one red) stand against a blurred green background.","The image shows two colorful parrots with clear feather details, vivid colors, and a blurred green background.",Parrots,5.71429
i08_11_2.bmp,"The image shows a row of colorful traditional houses with sloped roofs and shutters, set against a hilly, tree-dotted background.","The image has clear details, vivid colors, and distinct architectural features of the houses.",Houses,5.25000
i13_04_1.bmp,"The image shows a flowing river, rocky banks, green trees, and snow - capped mountains.","The image shows a flowing river, rocky shores, lush green foliage, and snow - capped mountains with clear details and natural colors.",Landscape,5.73171
i03_17_1.bmp,"Brightly colored hats (yellow, orange, green, pink) hang on a wooden surface against a blue sky.","The image has clear details, vibrant colors, and a sharp contrast between the hats and the background.",Hats,6.28205
i05_01_5.bmp,Motocross riders in helmets sit on colorful dirt bikes.,"The image has clear details of motocross riders, colorful dirt bikes, and visible helmet designs.",Motocross,3.56098
i06_04_5.bmp,"A small sailboat with ""ZENTI"" text floats in calm turquoise water near a shore with trees and buildings.","The image has legible text on the boat, detailed water ripples, and a distinguishable shoreline with trees and buildings.",Sailboat,4.58333
I11_13_1.BMP,A small old sailboat is tied near a weathered wooden pier in turquoise water.,"The image shows clear details, vivid turquoise water, and weathered textures on the pier and sailboat.",Sailboat,4.08333
i16_20_2.bmp,"The image shows a calm body of water, a small island with palm trees, and a sky with large white clouds.","The image has a textured water surface, clear palm tree outlines, and a sky with prominent white clouds.",island,5.74359
i20_07_1.bmp,"The propeller airplane has a yellow nose, black propeller blades, and a colorful “Sli - Shooter” design on its silver fuselage.","The image has clear details, vivid colors (yellow, black, silver, blue), and a visible grassy background.",Airplane,5.28205
i07_19_3.bmp,A pink hibiscus and a red hibiscus bloom on green branches in front of a blue window with white walls.,"The image has distinct flowers, green leaves, a blue window, and white wall details.",Hibiscus,4.80000
i01_08_2.bmp,The image shows a stone building with a red door and red window shutters.,"The image has clear stone texture, vivid red colors, and distinct architectural details.",Building,4.47222
i09_09_5.bmp,Several sailboats with colorful sails float on water.,"The image has visible sailboats, colorful sails, and a grainy background.",Sailboats,2.51515
i20_14_5.bmp,"The image shows a vintage military airplane with a yellow nose, black propeller, and colorful artwork, parked on a grassy field.","The image has clear details, visible colors, and distinguishable elements of the airplane and surrounding field.",Airplane,3.36842
i10_24_3.bmp,Several sailboats with white sails carry people on wavy water.,"The image has low clarity, pale colors, and discernible sailboats with people on water.",Sailboats,3.51282
i20_21_3.bmp,"The image shows a vintage airplane with a yellow nose, black propeller, and decals on a grassy field.","The image has visible details of the airplane, distinct colors of the nose and propeller, and a clear grassy field.",Airplane,4.00000
i16_22_3.bmp,"The image shows a calm sea with a small island of tall palm trees, beneath a blue sky with large white clouds.","The image has clear details of palm trees, smooth water texture, and distinct cloud formations against a blue sky.",Island,4.94595
i08_21_4.bmp,"The image shows several colorful traditional houses with sloped roofs and various windows, set against a tree - covered hillside.","The image has clear details, vivid colors, and a sharp depiction of the houses and the background.",Houses,3.80645
i05_22_2.bmp,Motocross riders in helmets sit on colorful dirt bikes at a starting line.,"The image has clear details, vivid colors, and sharp focus on motocross riders and their bikes.",Motocross,5.25000
i13_19_3.bmp,A rocky river flows through a lush green forested area toward snow - capped mountains.,"The image has a flowing river, rocky banks, lush greenery, and snow - capped mountains, with natural colors and clear details.",Landscape,5.32558
i13_07_4.bmp,"A river flows through a rocky, green landscape toward snow - covered mountains.","The image has visible details of a river, rocky banks, green trees, and snowy mountains with distinct colors.",River,3.41463
i02_22_3.bmp,The red wooden door has a metal latch and a white knob.,"The image has high clarity, vivid red color, and clear details of the door, latch, and knob.",Door,4.48571
i10_13_5.bmp,Two people sail a gray sailboat on wavy water alongside other sailboats.,"The image has pixelated details, muted colors, and shows sailboats with people on water.",Sailing,2.89744
i16_21_5.bmp,"The image displays a blurry, pixelated scene.","The image has blurry details, pixelated textures, and indistinct colors.",Blurry,1.84615
i14_11_4.bmp,People wearing red life vests ride a yellow raft on turbulent water.,"The image has visible details, distinct colors and legible text on the raft.",Rafting,3.08333
i07_24_1.bmp,The image shows pink and red flowers with green leaves in front of a blue window.,"The image has pink and red flowers, green leaves, and a blue window with visible details.",Flowers,5.72093
i05_09_5.bmp,Several motorcyclists ride colorful motorcycles in a group.,"The image has low clarity, blurry details and muted colors.",Motorcyclists,1.36585
i05_20_3.bmp,"Motocross riders in helmets sit on colorful dirt bikes, ready to race.","The image has clear details, vivid colors, and visible textures of riders, helmets, and bikes.",Motocross,5.02439
i13_14_5.bmp,"A clear river flows through rocky banks, with lush green trees and snowy mountains in the background.","The image has high clarity, vivid greenery, and distinct snowy mountain details.",Landscape,3.97619
i15_23_4.bmp,A child wears colorful face paint and a multicolored sweater.,"The image has clear details, vivid colors, and distinct face paint.",Child,4.47727
i02_14_5.bmp,The image shows a red wooden door with an old metal latch and a white round knob.,"The image has high clarity, vivid red colors, and clear details of the door’s texture and the latch’s metal surface.",Door,4.21622
i15_01_3.bmp,A girl has colorful face paint and a vibrant sweater.,"The image has clear details, vivid face paint colors, and visible clothing patterns.",Facepaint,4.95556
i23_19_4.bmp,"Two colorful parrots, one green - yellow - blue and one red, stand against a blurred green background.","The image has two parrots with vivid colors, clear feather details, and a blurred green background.",Parrots,3.88571
i14_24_1.bmp,People in red life vests are rafting in a yellow raft on choppy water.,"The image has high clarity, vivid colors and clear details.",Rafting,6.13514
i23_09_3.bmp,Two colorful parrots stand against a blurred green background.,"The image has two parrots with vivid colors, clear feather details, and a softly blurred background.",Parrots,5.70588
i21_19_2.bmp,"The image shows a tall white lighthouse, a white house with blue trim and red roofs, and a small red building on rocky shore by blue sea under a partly cloudy sky.","The image has a white lighthouse, a white house with blue trim and red roofs, a red building, rocky shore, blue sea, and a sky with clouds, with clear details and vivid colors.",Lighthouse,4.79070
i24_20_2.bmp,"The house has colorful murals, a flower - filled balcony, and green shutters.","The image shows a house with clear murals, vivid flowers, and distinct shutters.",House,5.61111
i25_12_2.bmp,"The image shows various colorful patterns, text, and a gear icon in a grid layout.","The image has clear colorful patterns, legible text, and detailed graphical components.",Patterns,5.80000
i23_15_5.bmp,"Two colorful parrots (one green - yellow - blue, one red) stand against a blurred green background, with a green square and a black square covering part of the first parrot’s face.","The image has vivid parrot colors, clear feather details, a blurred green background, and two colored squares (green, black) over one parrot’s face.",Parrots,3.62857
i07_15_1.bmp,A branch holds pink and red flowers in front of a blue window.,"The image shows a branch with pink and red flowers, green leaves, a blue window with shutters, and gray squares over some areas.",flowers,3.63636
i10_15_4.bmp,Sailboats with large sails carry people on rippling water.,"The image shows sailboats with clear sails, people, and square obscurations on a wavy water backdrop.",Sailboats,3.36842
i24_13_5.bmp,"The image depicts a charming traditional house with decorative murals, green shutters, and potted flowers.","The image has clear details of the house’s murals, green shutters, and potted flowers, with natural color tones.",House,2.50000
i17_02_3.bmp,The statue - like figure wears a golden headpiece and white drapery.,"The image has high clarity, vivid colors and clear details.",Statue,5.82500
i21_19_1.bmp,"The image shows a white lighthouse, a white house with red roof, and a red building on rocky coast under blue sky with clouds.","The image has clear details, vivid colors, and depicts a lighthouse, house, and buildings on rocky shore with blue sky and clouds.",Lighthouse,5.38095
i14_03_3.bmp,People in red life vests paddle a yellow raft through turbulent whitewater.,"The image has clear details of people paddling a yellow raft, vivid red life vests, and turbulent whitewater with visible motion.",Rafting,3.77778
i23_07_5.bmp,"The image shows two colorful parrots (one multicolored, one red) against a blurred green backdrop.","The image has bold color blocks, recognizable parrot shapes, and a softly blurred background.",Parrots,2.78788
i21_08_5.bmp,"The image shows a white lighthouse, red - roofed houses, and rocky terrain under a blue sky.","The image has moderate clarity, with visible details of a lighthouse, red - roofed houses, and rocky terrain under a blue sky.",Lighthouse,2.16279
i22_20_4.bmp,"The image shows a red barn, a small red house, green trees, and a calm pond reflecting them under a cloudy sky.","The image has clear reflections, vivid colors, and clear details of the barn, house, trees, and pond.",barn,4.89744
i02_24_3.bmp,"The image shows a red wooden surface with a white round knob, dark slots, and a brown handle.","The image has a red wooden texture, a white circular knob, and dark rectangular slots with visible details.",Knob,3.00000
i04_13_5.bmp,"A woman with blonde hair, blue eyes, red lipstick, and a red hat smiles at the viewer.","The image has a pixelated texture, vivid red and pink colors, and clear facial features of a smiling woman.",Woman,2.38095
i25_12_4.bmp,"The image displays various colorful, patterned, and textured squares with text labels.","The image has clear text, vivid colors, and distinct patterned squares.",Patterns,5.03030
i10_04_1.bmp,"Two people ride on a sailboat with large sails in wavy water, while other sailboats sail nearby.","The image has clear details of sailboats, people, and water, with natural colors and visible textures.",Sailboats,6.07692
i18_04_2.bmp,A woman in a black dress and long pearl necklaces poses against a rusty metal sculpture in a green outdoor area.,"The image has clear details, natural colors, and visible textures of the woman, metal sculpture, and greenery.",Woman,5.88095
i02_24_5.bmp,The image shows a blurry red background with a light central spot and darker horizontal elements.,"The image has a blurry appearance, warm red tones, a light central area, and darker horizontal details.",Blurry,0.89189
i09_21_3.bmp,"Sailboats with colorful, striped sails race on a grayish body of water, carrying people in bright clothing.","The image has colorful sails, visible people, and a grayish water surface with a distant tree line.",Sailing,4.25000
i01_17_4.bmp,"The image shows a stone building with a red door, red shutters, and windows.","The image has clear details, vivid red colors, and distinct stone textures.",Building,6.24324
i10_16_1.bmp,"Two people sail on a sailboat with white sails, moving on the water alongside other sailboats.","The image shows sailboats with people, has visible water splashes, and displays sail details clearly.",Sailing,6.12821
i24_03_4.bmp,"The house has decorative murals, a wooden balcony, green shutters, and potted plants.","The image shows a house with visible decorative murals, a detailed wooden balcony, distinct green shutters, and clear potted plants.",House,3.28571
i12_18_3.bmp,A man and a woman walk in shallow ocean water while holding snorkeling gear.,"The image has clear details, natural colors, and depicts a man and woman with snorkeling gear at a beach.",Beach,5.00000
i21_01_4.bmp,"The image shows a white lighthouse, red - roofed houses, and a rocky shore by blue water under a blue sky with clouds.","The image has clear details, vivid colors, and distinguishable structures including a lighthouse, houses, and rocks.",Lighthouse,3.90698
i04_03_2.bmp,"A woman with blonde hair wears a red hat, red lace, and a white necklace against pink fabric.","The image has visible facial details, distinct red and pink colors, and textured details in the hat and lace.",Woman,4.21429
i10_04_5.bmp,Two people sit on a white sailboat with other sailboats in blue wavy water.,"The image has good clarity, vibrant colors, and distinct sailboat details.",Sailboats,4.23077
i06_06_5.bmp,"A small sailboat with ""ZENITH"" text floats on calm blue water near a green shoreline.","The image contains a small sailboat with text, rippled blue water, and a green shoreline with trees and buildings.",Sailboat,3.05405
i18_09_3.bmp,A woman in a black dress and white pearls poses by a rusty sculpture and greenery.,"The image has a woman in a black dress, white pearls, a rusty sculpture, and greenery, with clear details and natural colors.",Woman,4.26190
I25_01_1.bmp,"The image displays various colorful geometric patterns, text, and a gear icon.","The image has distinct geometric patterns, varied colors, clear text, and detailed textures.",Patterns,5.14286
i25_14_4.bmp,The image displays various colorful patterned blocks with text labels.,"The image has various colorful patterns, distinct text labels, and clear visual elements.",Patterns,3.82857
i10_23_5.bmp,The image shows a blurry boat with colorful light distortions on water.,"The image has low clarity, colorful light artifacts and indistinct boat details.",boat,1.44737
i03_14_5.bmp,"Bright yellow, orange, green, and pink hats hang on a wooden surface against a blue sky.","The image has vivid colors, distinct hat details, and a clear sky background.",Hats,3.50000
i25_17_2.bmp,"The image displays various colorful geometric patterns, text, and a gear icon.","The image has vivid colors, distinct geometric patterns, clear text, and a visible gear icon.",Patterns,6.85714
i22_14_1.bmp,"A red barn and a small red house stand beside a calm pond, with green trees and a cloudy sky in the background.","The image shows a red barn, a small house, a calm pond with reflections, green trees, and a cloudy sky with vivid colors and clear details.",Barn,5.76923
i13_13_2.bmp,"A river flows through a rocky, green landscape with snowy mountains in the distance.","The image has clear details, vibrant greenery, and distinct snowy mountain peaks.",Landscape,4.92857
i14_17_3.bmp,A group of people paddle a yellow raft on turbulent whitewater.,"The image has high clarity, vibrant colors, and distinct details.",Rafting,4.13889
i07_05_2.bmp,"The image shows a pink hibiscus, a red hibiscus, green leaves on a branch, and a blue window shutter with a light gray wall behind them.","The image has distinct colors, clear details of flowers and leaves, and a visible window and wall.",hibiscus,5.80000
i14_09_1.bmp,People in red life vests paddle a yellow raft through turbulent whitewater.,"The image shows people rafting with clear details, vibrant colors, and legible text on the raft.",Rafting,6.05405
i05_20_2.bmp,Motocross riders in helmets sit on colorful dirt bikes at a starting line.,"The image has clear details of riders’ gear, distinct bike colors, and visible tire textures.",Motocross,5.56098
i13_14_1.bmp,A small river with rocky banks flows past green bushes toward snow - capped mountains.,"The image displays a river, rocky banks, green vegetation, and snow - capped mountains with clear details and natural colors.",landscape,5.64286
i06_24_5.bmp,The image depicts a blurry boat on calm water and a distant cityscape.,"The image has a blurry appearance, muted colors, and indistinct details of a boat, water, and cityscape.",boat,0.88889
i13_10_3.bmp,"A river flows through a rocky, green landscape with snow - capped mountains in the background.","The image has good clarity, vivid green colors, and clear details of the river, rocks, trees, and mountains.",Landscape,4.47500
i23_18_1.bmp,Two colorful parrots display vibrant feathers against a blurred green background.,"The image shows two parrots with vivid colors, clear details, and a blurred green backdrop.",Parrots,5.76471
i03_02_1.bmp,Four colorful hats hang on a wooden wall against a blue sky.,"The image shows four colorful hats with clear text, a wooden wall, and a blue sky with faint clouds.",Hats,6.18421
i16_12_1.bmp,The water surrounds a small island with tall palm trees under a sky with large clouds.,"The image shows calm water, tall palm trees, and large clouds against a blue sky.",island,5.87500
i20_09_3.bmp,"A vintage fighter plane with a yellow nose, black propeller, and colorful ""Sli-Shooter"" text rests on green grass.","The image has clear details, vivid colors, and distinguishable text on the airplane.",Airplane,5.33333
i13_14_4.bmp,A river flows through a rocky valley with green trees and snow - capped mountains.,"The image shows a river, rocky banks, green foliage, and snow - capped mountains with clear details and natural colors.",Landscape,5.02326
i20_09_5.bmp,The image depicts a yellow and silver propeller airplane.,"The image has noticeable noise, soft focus, and muted colors.",Airplane,2.21622
i19_09_1.bmp,"The image shows a white lighthouse, white buildings, a white picket fence, a red lifebuoy, and a black binoculars stand on green grass under a partly cloudy sky.","The image has clear details, distinct white structures, a vibrant red lifebuoy, and a visible cloudy sky.",Lighthouse,6.08108
i22_13_4.bmp,"The image shows a large red barn, a reflecting pond, green trees, and a cloudy sky.","The image has a red barn, a reflecting pond, green trees, and a cloudy sky with clear details.",Barn,2.87179
i17_16_4.bmp,A figure with white - painted skin and hair wears a golden crown with pearls and white draped fabric.,"The image shows a figure with clear details, distinct colors, and visible textures of clothing and crown.",Statue,5.15789
i19_20_5.bmp,"The image shows a tall white lighthouse, white wooden houses, a white picket fence, a red lifebuoy, and a black telescope beneath a cloudy sky.","The image has visible structures, contrasting colors, and discernible objects including a lighthouse, houses, a fence, a lifebuoy, and a telescope.",lighthouse,3.05263
i21_22_2.bmp,"The image shows a tall white lighthouse, a white house with red roof, and two red buildings on a rocky coast under a blue sky with clouds.","The image has clear details, distinct colors, and visible textures of the rocky coast, buildings, and lighthouse.",Lighthouse,5.47619
i21_15_1.bmp,"The image depicts a white lighthouse, a red - roofed house, and a small red building on a rocky coastal area under a blue sky with scattered clouds.","The image has clear details, vivid colors, and a well - defined rocky landscape with a lighthouse, a red - roofed house, and a small red building.",Lighthouse,2.85366
i04_03_1.bmp,"A woman with blonde hair, blue eyes, red lipstick, and a red hat wears a white necklace near pink fabric.","The image has clear details, vivid colors, and sharp focus on the woman’s face and accessories.",Woman,4.78049
i19_16_4.bmp,"The image shows a white lighthouse, white buildings, a white picket fence with a red lifebuoy, and a black binocular viewer near grass.","The image has clear details of a white lighthouse, white buildings, a white picket fence, a red lifebuoy, and a black binocular viewer with grassy ground.",lighthouse,5.84211
i07_15_2.bmp,"The image shows a pink hibiscus, a red hibiscus, green leaves, a blue window, and colored square overlays.","The image has a pink hibiscus, a red hibiscus, green leaves, a blue window, and colored square overlays with clear details.",hibiscus,3.28889
i02_20_5.bmp,The image shows a red wooden door with a metallic bolt and a round knob.,"The image has vivid red colors, visible metal textures, and clear wooden details.",door,2.80556
i24_10_4.bmp,"The house features decorative murals, dark shutters, a wooden balcony, and potted plants.","The image has sharp details, soft colors, and visible architectural elements.",House,3.27778
i11_22_3.bmp,A small sailboat with red and white tarps rests in turquoise water beside a rusty old pier.,"The image has clear details, vivid turquoise water, and distinct rusty pier features.",Sailboat,4.89189
i16_24_2.bmp,"The image shows a calm body of water, a small green island with palm trees, and a blue sky with white clouds.","The image has clear details of the water, island, palm trees, and sky with natural colors.",Island,4.05263
i09_14_1.bmp,"Several colorful sailboats race on the water, carrying people.","The image shows sailboats with clear details, vivid colors, and visible people on the water.",Sailboats,5.84375
i22_05_1.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond reflecting them under a cloudy sky.","The image has clear reflections, vivid red structures, green foliage, and a cloudy sky with natural color tones.",Barn,5.86842
i01_15_5.bmp,"The image shows a stone building with a red door, red window shutters, and a window with cyan and white squares.","The image has a stone building facade, a red door, red window shutters, a window with cyan and white squares, and clear visual details.",Building,3.89189
i22_19_4.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond with reflections under a cloudy gray sky.","The image has clear details of a red barn, a red house, green trees, a reflective pond, and a gray sky with distinct colors and natural tones.",Barn,4.00000
i17_04_4.bmp,"A figure with white-painted skin, curly gray hair, and white draped fabric wears a golden ornate headpiece.","The image has clear details, vibrant golden and white tones, and a rough stone background.",Statue,5.23684
i12_02_3.bmp,"A man and a woman walk in shallow ocean water near a sandy beach, holding colorful snorkeling gear.","The image displays a beach scene with visible people, natural water, and clear green trees.",Beach,5.52632
i18_07_5.bmp,"A woman in a dark dress and pearl necklaces stands near a rocky surface and a metal star, with green plants behind.","The image has pixelated graphics, distinct colors, and visible details of a woman, a rocky surface, a metal star, and greenery.",Woman,3.00000
i02_15_5.bmp,"The image shows a red wooden door with a metal latch, a white round knob, and two small squares (pink, beige).","The image has clear details, vivid red color, and distinct objects (latch, knob, squares).",door,4.20000
i10_18_5.bmp,People sail on white - sailed boats through choppy water.,"The image has clear details of sailboats, people in colorful jackets, and choppy water with visible waves.",Sailing,3.31579
i19_22_4.bmp,"The image shows a white stone lighthouse, white wooden buildings, a white picket fence, a red lifebuoy, and a black telescope on a grassy area under a cloudy sky.","The image has clear details, distinct colors, and visible textures of the white lighthouse, wooden buildings, picket fence, red lifebuoy, and black telescope.",Lighthouse,3.94737
i23_06_1.bmp,"Two colorful parrots (one multicolored, one red) sit against a blurred green background.","The image has vivid colors, clear parrot details, and a softly blurred green backdrop.",Parrots,4.61765
i06_21_1.bmp,The small sailboat named Zentime floats on calm blue water near a green tree - lined shore.,"The image has a boat with legible text, clear water ripples, and a detailed green shore under a light sky.",Boat,5.70270
i04_14_3.bmp,"A woman with blonde hair, blue eyes, and red lipstick wears a red hat, red lace, and a white necklace against a pink background.","The image has clear details, vivid colors, and sharp focus on the woman’s features and accessories.",Woman,6.00000
i07_03_5.bmp,"The image shows pink and red hibiscus flowers, green leaves, and a blue window shutter on a gray wall.","The image has a pixelated texture, muted colors, and recognizable flowers and window details.",hibiscus,2.73333
i10_02_2.bmp,People sail on sailboats with white sails in the water.,"The image has visible details, natural colors, and clear outlines of sailboats and people.",Sailing,5.83784
i05_16_1.bmp,Helmeted riders in colorful gear prepare on various dirt bikes.,"The image has clear details, vivid colors, and distinct portrayals of riders and dirt bikes.",Motocross,6.15000
i24_13_2.bmp,"The house features a decorated facade with colorful murals, a flower-adorned balcony, and green window shutters.","The image has sharp details, vivid colors, and well - defined architectural elements.",House,3.74286
i18_10_5.bmp,A woman in a black dress with white necklaces holds a brown textured object against a green leafy backdrop.,"The image displays clear details of the woman’s dress, necklaces, and surrounding foliage with vivid brown and green hues.",Woman,2.17073
i02_05_3.bmp,The image shows a red wooden door with a metal latch and a white knob.,"The image has clear details, vibrant red color, and visible textures of wood and metal.",Door,5.43243
i07_21_5.bmp,The image shows pink and red flowers on green branches in front of a window with green shutters.,"The image has distinguishable flowers, green foliage, and a window with green shutters.",flowers,2.32558
i10_07_1.bmp,People sail sailboats with white sails on the water.,"The image has visible details of sailboats, people, and the water.",Sailboats,5.54054
i04_23_1.bmp,"A woman with blonde hair and blue eyes wears a red hat, red lace, a white necklace, and is by pink fabric.","The image has high clarity, vivid red and pink colors, and clear details of the woman’s hat, lace, and facial features.",Woman,6.42500
i07_21_2.bmp,The image shows pink and red hibiscus flowers on green branches in front of a blue window with white walls.,"The image has pink, red hibiscus flowers, green leaves, a blue window, and white walls with visible details.",Hibiscus,4.95455
i24_03_5.bmp,"The image shows a decorated house with windows, a balcony, and floral artwork.","The image has a decorated house with detailed murals, multiple windows, a balcony, and potted flowers.",House,2.69444
i02_18_3.bmp,The image shows a red wooden door with a metal latch and a white knob.,"The image has clear details of a red wooden door, a metal latch, and a white knob.",Door,4.82857
i12_13_5.bmp,A man and a woman hold colorful snorkeling gear and walk in shallow ocean water near a sandy beach with green trees.,"The image has clear details of the beach, water, people, and their colorful snorkeling gear, with natural coastal scenery.",snorkeling,4.00000
i17_08_1.bmp,The white - painted figure wears a golden wreath and white draped cloth.,"The image has clear details, white - painted skin, and a golden decorative wreath.",statue,5.74359
i08_01_3.bmp,The image shows several colorful traditional buildings with sloped roofs and various windows.,"The image has clear details, vivid colors, and distinct architectural features.",Buildings,4.83871
i15_24_2.bmp,A child has colorful face paint and a multicolored outfit.,"The image has clear details, vivid colors, and distinct patterns.",Child,4.81395
i10_01_4.bmp,"Two people ride a black sailboat with large sails, while other sailboats sail on rough water.","The image has moderate clarity, muted colors, and visible details of sailboats and people.",Sailboats,4.53846
i22_09_3.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond with reflections.","The image has a rural scene with a red barn, green trees, a tranquil pond, and clear reflections.",barn,4.62162
i09_02_4.bmp,Several people sail colorful sailboats on a lake near a wooded shore.,"The image has visible sailboats, people, rippled water, colorful sails, and a tree - lined shoreline in the background.",Sailing,4.87500
i04_12_1.bmp,"A woman with blonde hair, blue eyes, and red lipstick wears a red hat, red lace, and pink fabric.","The image has high clarity, vivid colors, and clear details.",Woman,6.05000
i07_08_3.bmp,A branch with pink and red flowers is in front of a blue window with shutters.,"The image has a branch with flowers, a window with shutters, distinct details, and soft color tones.",Flowers,4.58140
i19_04_1.bmp,"The image shows a white stone lighthouse, white wooden houses, a white picket fence, a red lifebuoy, and a black binocular viewer on a grassy area under a partly cloudy sky.","The image has clear details, vivid colors (white, red, black, green), and visible textures (stone, wood, grass) in a lighthouse - surrounding scene under a partly cloudy sky.",Lighthouse,5.89474
i19_14_2.bmp,"The image shows a white lighthouse, white houses, a white picket fence, a red lifebuoy, and a coin - operated binoculars under a partly cloudy sky.","The image has a white lighthouse, white houses, a white picket fence, a red lifebuoy, a coin - operated binoculars, green grass, and a partly cloudy sky with clear details and natural colors.",Lighthouse,6.02632
i20_16_2.bmp,"The airplane with a yellow nose, black propeller, and colorful decals rests on grass.","The image has clear details, vivid colors, and distinct text on the airplane.",airplane,6.05405
i03_11_3.bmp,"Brightly colored hats (yellow, orange, green, pink) hang on a wooden fence under a cloudy sky.","The image has vivid colors, distinguishable hat shapes, and a cloudy sky backdrop.",Hats,2.84615
i08_11_5.bmp,"The image shows several old, colorful buildings with steep roofs and white-framed windows.","The image shows buildings with colorful facades, steep gabled roofs, and detailed window arrangements.",Buildings,2.26667
i12_16_5.bmp,"A man and a woman walk in shallow turquoise water at a sandy beach, holding pink and yellow snorkeling gear.","The image has clear details, natural colors, and visible textures of water, sand, and vegetation.",Snorkeling,5.67568
i04_17_3.bmp,"A woman with blonde hair, blue eyes, and red lipstick wears a red hat, pink fabric, and a striped necklace.","The image has high clarity, vivid colors and clear details.",Woman,4.78049
i04_09_3.bmp,A woman with blonde hair wears a red hat and a striped necklace near pink fabric.,"The image has clear details, vibrant colors, and distinct textures.",Woman,5.04878
i10_21_4.bmp,Two people sail on a dark sailboat with large sails in the water alongside other sailboats.,"The image shows sailboats, people, and water with visible shapes and soft coloration.",Sailing,3.76923
i05_08_3.bmp,Motocross riders with helmets mount colorful dirt bikes at a race start.,"The image shows motocross riders with clear details, vivid colors, and distinct bike features.",Motocross,3.65854
i15_02_5.bmp,A girl wears colorful face paint and a vibrant sweater.,"The image shows a girl with clear details, vivid face paint, and a colorful sweater.",Girl,4.63636
i05_04_2.bmp,Helmeted motocross riders sit on colorful dirt bikes at a starting line.,"The image has clear details, vibrant colors, and recognizable subjects.",Motocross,5.75000
i01_18_2.bmp,"The image shows a stone building with a red door, red shutters, and white - framed windows.","The image has clear details of the stone wall, red door, red shutters, and white window frames.",Building,4.22222
i18_09_2.bmp,A woman in a dark dress and long pearl necklaces poses beside a rusty metal sculpture in a green garden.,"The image has clear details of the woman’s attire, pearls, and the rusty metal structure, with vivid greenery in the background.",Woman,5.88095
i05_17_4.bmp,"Motocross riders sit on colorful dirt bikes, wearing helmets and racing gear.","The image has high clarity, vivid colors, and clear details of motocross riders on dirt bikes.",Motocross,6.56098
i16_04_2.bmp,"The image shows a calm sea, a small island with green palm trees, and a blue sky with white clouds.","The image has a smooth water surface, distinct palm trees, and fluffy white clouds in a blue sky.",Island,5.82051
