图像名,内容1,内容2,内容3,mos_quality
couple.AWGN.2.png,"A man with a black hat and a rifle stands behind a smiling woman playing a stringed instrument in a leafy, autumnal forest.","The image has clear details, warm autumnal colors, and distinct figures of a man and a woman.",Folk,0.109029
couple.AWGN.3.png,A man with a rifle and a woman with a stringed instrument pose in a forest with yellow autumn leaves.,"The image has clear details, vivid autumnal colors, and distinct subjects against a leafy background.",Autumn,0.204356
couple.AWGN.4.png,A man with a rifle and a woman with a stringed instrument stand in a wooded area with yellow autumn leaves.,"The image has high clarity, vivid autumn colors, and clear details of clothing and foliage.",Autumn,0.325231
couple.AWGN.5.png,"A man with a rifle crouches on a log, while a woman with a stringed instrument sits, both in an autumnal forest with yellow leaves.","The image has warm autumn hues, clear details of the people’s clothing and the forest’s leafy background.",Duo,0.469608
couple.BLUR.1.png,A man in a black hat holds a rifle while a woman in a white dress plays a stringed instrument in a forest with yellow leaves.,"The image has clear details, vivid yellow foliage, and distinct figures of a man, a woman, a rifle, and a stringed instrument.",Couple,0.047046
couple.BLUR.2.png,A man with a rifle and a woman with a stringed instrument stand in a leafy autumn forest.,"The image has clear details, warm golden colors, and distinct autumn foliage in the background.",Autumn,0.249072
couple.BLUR.3.png,A man with a black hat and a rifle stands behind a smiling woman playing a stringed instrument in a forest with yellow autumn leaves.,"The image has visible subjects, warm autumn colors, and discernible details of clothing, the instrument, and foliage.",Autumn,0.408100
couple.BLUR.4.png,A man in a hat and a woman in a white dress hold a rifle and a stringed instrument in a forest with yellow leaves.,"The image has soft focus, warm autumnal colors, and depicts a man with a rifle and a woman with a stringed instrument in a wooded setting.",Reenactment,0.588777
couple.BLUR.5.png,"A man holds a rifle, and a woman holds an instrument, in a wooded area with yellow trees.","The image has soft focus, warm yellow tones, and depicts a man with a rifle and a woman with an instrument in a wooded scene.",Autumn,0.785378
couple.contrast.1.png,"A man with a rifle and a black hat and a woman in a white dress are in a wooded area with yellow autumn leaves, where the woman plays a stringed instrument.","The image has clear details, vivid yellow and earthy colors, and sharp clarity of the man, woman, and autumn foliage.",autumn,0.097268
couple.contrast.2.png,A man in a black hat and beige clothes holds a rifle while a woman in a white dress plays a stringed instrument in a forest with yellow leaves.,"The image has warm autumn colors, clear details of the people’s attire and the forest’s foliage, and a well - defined nostalgic setting.",Folk,0.209819
couple.contrast.3.png,"A man with a rifle and a woman with a stringed instrument pose in a leafy, autumnal forest.","The image has soft lighting, warm autumnal colors, and clear details of the subjects and forest.",Rustic,0.352458
couple.contrast.4.png,"A man with a black hat and a rifle stands beside a woman in a white dress who plays a stringed instrument in a leafy, golden forest.","The image has warm autumnal tones, clear figures, and a detailed leafy forest background.",music,0.416757
couple.contrast.5.png,"A man in a black hat holds a rifle while a woman in a white dress plays a stringed instrument in a leafy, autumnal forest.","The image has clear details of the man, woman, rifle, stringed instrument, and the autumnal forest with yellow leaves.",Autumn,
couple.fnoise.1.png,A man with a rifle and a woman with a stringed instrument sit in an autumnal forest with golden leaves.,"The image has clear details, warm golden colors, and distinct figures of a man and a woman.",scene,0.011536
couple.fnoise.2.png,A man with a rifle and a woman with a stringed instrument sit on a log in a leafy autumn forest.,"The image has vivid autumnal colors, clear details of the two people and the forest, and a warm natural composition.",autumn,0.088824
couple.fnoise.3.png,"A man in a black hat and a woman in a white dress sit in a leafy, autumnal forest, with the man holding a rifle and the woman playing a stringed instrument.","The image has vivid autumnal colors, clear details of the figures, the rifle, the stringed instrument, and the leafy background.",forest,0.264691
couple.fnoise.4.png,A man with a rifle and a woman with a stringed instrument pose in a vibrant autumnal forest.,"The image has vivid colors, clear details of the people and the autumnal forest background.",autumn,0.467049
couple.fnoise.5.png,"A man holds a rifle and a woman plays a stringed instrument in a vibrant, leafy forest.","The image has vivid colors, clear depictions of a man, a woman, a rifle, and a stringed instrument, and a detailed forest background.",Duo,0.638799
couple.JPEG.1.png,"A man in a hat with a rifle and a woman in a white dress with a stringed instrument occupy a wooded, autumn landscape.","The image has clear details, vivid autumn colors, and a natural rustic atmosphere.",rustic,0.002154
couple.JPEG.2.png,A man with a black hat and rifle stands behind a smiling woman playing a stringed instrument in a leafy autumn forest.,"The image has warm autumn colors, clear details of the people’s attire and the forest’s foliage.",Duo,0.033951
couple.JPEG.3.png,"A man in a black hat holds a rifle, and a woman in a white dress plays a stringed instrument, in a forest with yellow autumn leaves.","The image has a man with a rifle, a woman with a stringed instrument, vivid yellow autumn leaves, and clear clothing details.",Autumn,0.258088
couple.JPEG.4.png,A man with a rifle and a woman with a stringed instrument sit in a leafy autumnal forest.,"The image has warm colors, clear details of the people and foliage, and a natural forest background.",colonial,0.586040
couple.JPEG.5.png,"A man in a hat holds a rifle, and a woman in a white dress plays a stringed instrument in a leafy, brownish outdoor setting.","The image has warm, brownish hues, discernible details of the figures and the leafy background.",Duo,0.723660
couple.jpeg2000.1.png,"A man in a black hat with a rifle stands on a log behind a woman in a white dress who plays a wooden stringed instrument in a leafy, autumnal forest.","The image has high clarity, vivid autumnal colors, and clear details of the man, woman, and forest foliage.",Rustic,0.002141
couple.jpeg2000.2.png,A man with a rifle and a woman with a stringed instrument pose in a forest with yellow autumn leaves.,"The image has warm tones, clear figures, and a detailed autumnal forest backdrop.",pioneer,0.072520
couple.jpeg2000.3.png,A man with a black hat and a rifle stands behind a woman who plays a stringed instrument in a forest with yellow leaves.,"The image has clear details, vivid autumnal colors, and distinct subjects against the forest background.",pioneers,0.385885
couple.jpeg2000.4.png,A man with a rifle and a woman with a stringed instrument stand in a leafy forest.,"The image has warm autumnal colors, distinguishable figures, and a detailed forest background.",Pioneers,0.630620
couple.jpeg2000.5.png,"A man with a black hat holds a rifle behind a woman with red hair holding a long object, in a sunlit, tree - filled area.","The image features a man, a woman, a rifle, a long object, sunlit trees, with warm colors and softly blended details.",outdoors,0.804854
elk.AWGN.1.png,A brown elk with large antlers grazes in a grassy field.,"The image has clear antlers, natural brown fur, and a detailed grassy field.",Elk,0.033320
elk.AWGN.2.png,A brown elk with large antlers stands in a dry grassy field.,The image has clear details of an elk with antlers and a grassy landscape.,Elk,0.065236
elk.AWGN.3.png,A brown deer with large antlers grazes in a grassy field.,"The image shows a deer with clear antlers, detailed fur, and a natural field background.",Deer,0.171903
elk.AWGN.4.png,"A brown elk with large antlers stands in a grassy, muddy field.","The image has clear details of the elk’s antlers, visible fur texture, and a natural color palette.",Elk,0.236539
elk.AWGN.5.png,A brown elk with large antlers stands in a dry grassy field.,The image shows a brown elk with distinct antlers and a grassy field with visible texture.,elk,0.357941
elk.BLUR.1.png,A brown deer with large antlers stands in a dry grassy field.,"The image has clear antlers, natural colors, and a detailed grassy background.",Deer,0.044255
elk.BLUR.2.png,A brown elk with large antlers stands in a dry grassy field.,"The image has clear details, natural colors and visible textures.",Elk,0.121626
elk.BLUR.3.png,A brown deer with large antlers grazes in a dry grassy field.,"The image has distinct antlers, a brown deer, and a textured grassy field.",Deer,0.247087
elk.BLUR.4.png,A brown deer with large antlers stands in a grassy field.,"The image has prominent antlers, brown fur details, and a grassy field backdrop.",Deer,0.404821
elk.BLUR.5.png,A brown deer with big antlers stands in a grassy field.,"The image shows a deer with large antlers, brown fur, and a grassy background.",Deer,0.762872
elk.contrast.1.png,A brown elk with large antlers stands in a grassy field.,"The image has clear details, natural colors, and a visible elk subject.",Elk,0.075542
elk.contrast.2.png,A brown elk with large antlers stands in a grassy field.,"The image displays clear details, natural colors, and distinct textures of the elk’s fur and antlers.",Elk,0.200369
elk.contrast.3.png,A brown elk with large antlers grazes in a grassy field.,"The image shows a brown elk with detailed antlers and a grassy, muted-toned background.",Elk,0.399110
elk.contrast.4.png,"The image shows a gray, faint, abstract pattern with subtle curved lines.","The image has low clarity, muted gray tones, and indistinct, subtle details.",gray,
elk.contrast.5.png,"The image shows a dark gray background with faint, blurry lines.","The image has low clarity, faint details, and a dark gray appearance.",gray,
elk.fnoise.1.png,A brown elk with large antlers stands in a dry grassy field.,The image shows a brown elk with large antlers in a dry grassy field with clear details and natural colors.,elk,0.046471
elk.fnoise.2.png,A brown elk with large antlers stands in a grassy field.,"The image displays an elk with clear details, vivid colors, and visible textures in a grassy setting.",Elk,0.246678
elk.fnoise.3.png,A brown deer with large antlers stands on a grassy field.,"The image displays a deer with detailed antlers, textured fur and a grassy landscape.",Deer,0.370894
elk.fnoise.4.png,A brown deer with large antlers stands on green grass.,"The image has distinct antlers, detailed fur, and multicolored grass.",Deer,0.483852
elk.fnoise.5.png,A colorful deer with large antlers grazes in a grassy field.,"The image has vibrant colors, detailed antlers, and a textured field.",Deer,0.644948
elk.JPEG.1.png,A brown elk with prominent antlers stands in a dry grassy field.,"The image has clear details of the elk’s antlers, distinct fur, and a detailed grassy background.",Elk,0.032371
elk.JPEG.2.png,A brown elk with large antlers grazes in a dry grassy field.,"The image has clear details of a brown elk, sharp antlers, and a textured dry grassy field.",Elk,0.068200
elk.JPEG.3.png,A brown elk with large antlers grazes on a grassy field.,"The image has clear details, natural colors, and distinct textures of the elk’s fur and antlers.",Elk,0.219959
elk.JPEG.4.png,A deer with large antlers grazes in a brown and green field.,"The image has clear antlers, vivid colors, and distinct details.",Deer,0.549672
elk.JPEG.5.png,A deer with large pink antlers stands on a grassy striped ground.,"The image has distinct antlers, pinkish hues, and textured grassy patterns.",Deer,0.710220
elk.jpeg2000.1.png,A brown elk with large antlers stands in a dry grassy field.,"The image has a brown elk, large antlers, and a grassy field with clear details and natural colors.",Elk,0.026943
elk.jpeg2000.2.png,A brown elk with large antlers grazes in a dry grassy field.,"The image has clear details, natural colors, and depicts a brown elk with large antlers in a grassy setting.",Elk,0.074380
elk.jpeg2000.3.png,A brown elk with large antlers grazes in a dry grassy field.,"The image has clear details of the elk’s antlers, visible fur texture, and a natural grassy background.",Elk,0.245089
elk.jpeg2000.4.png,A brown elk with large antlers grazes in a dry grassy field.,"The image shows a brown elk with large antlers in a dry grassy field, with distinguishable fur and antler details.",Elk,0.545794
elk.jpeg2000.5.png,"A blurry deer with white antlers stands in a brown, grassy landscape.","The image has blurry details, muted colors and indistinct forms.",Deer,0.810573
family.AWGN.1.png,"The image shows a vibrant sunset over a calm ocean, with three silhouetted people and dark leafy branches in the foreground.","The image has vivid gradient colors, clear dark silhouettes, and distinct leafy details.",Sunset,0.087792
family.AWGN.2.png,Two adults and a child hold hands as silhouettes by a calm ocean during a vibrant sunset with dark leafy branches.,"The image has silhouetted family figures, vivid sunset colors, a reflective ocean, and detailed dark branches.",Family,0.149679
family.AWGN.3.png,"A family of three holds hands while standing on a hill, overlooking a calm ocean with a bright sun setting in a colorful purple - orange sky, and dark leaves frame the left.","The image has a silhouetted family, a calm ocean, a bright sun, a colorful sky, and dark leaves with clear contrasts and vibrant colors.",sunset,0.274742
family.AWGN.4.png,Silhouetted adults and a child hold hands near a calm sea as a bright sun sets over a colorful sky with dark leaves in the foreground.,"The image has dark silhouettes, vivid sunset hues, a bright sun reflection, and clear leaf outlines.",sunset,0.375346
family.AWGN.5.png,"Three silhouetted people hold hands and watch a vibrant sunset with a bright sun and its orange reflection over a purple ocean, with dark leaves on the left.","The image has vivid colors, distinct silhouettes, and a clear sun reflection over the purple ocean, with detailed dark leaves.",family,0.479589
family.BLUR.1.png,The image shows three silhouetted people holding hands beside a calm ocean during a colorful sunset with dark leaves in the foreground.,"The image has vivid gradient colors, clear silhouettes, and a detailed leafy foreground.",Sunset,0.036967
family.BLUR.2.png,"A family of three holds hands as silhouettes against a vibrant sunset over a calm sea, with dark leafy branches on the left.","The image has vibrant colors, clear silhouettes, and a smooth gradient in the sunset sky.",Family,0.149343
family.BLUR.3.png,A family silhouette holds hands by the calm sea under a vibrant sunset with dark leaves on the left.,"The image has a soft focus, vibrant gradient colors, and distinct family silhouettes.",sunset,0.262240
family.BLUR.4.png,The image shows a blurry sunset over a calm ocean with silhouetted trees and people.,"The image has a blurry appearance, vibrant gradient colors, and silhouetted figures.",sunset,0.538365
family.BLUR.5.png,"The image shows a blurry sunset with a bright sun, orange reflection on water, and dark tree silhouettes against a colorful sky.","The image has low clarity, gradient colors, and vague natural shapes.",sunset,0.856256
family.contrast.1.png,A family of three holds hands near a calm ocean during a colorful sunset with dark leaves in the foreground.,"The image displays a colorful sunset, clear silhouettes, and a calm ocean with a sun reflection.",Family,0.026858
family.contrast.2.png,"A family of three holds hands by calm water as a bright sun sets over a purple-orange sky, with dark leaf silhouettes on the left.","The image has clear silhouettes, vivid sunset colors, and smooth ocean details with dark leaf contrasts.",family,0.144776
family.contrast.3.png,"Two adults and a child hold hands as silhouettes near dark leaves, facing a vibrant sunset over a calm ocean.","The image has vivid sunset hues, clear silhouetted figures, and distinct dark leaf details.",sunset,0.279523
family.contrast.4.png,"A family of three stands near a calm ocean at sunset, with dark tree leaves on the left and a sun reflection on the water.","The image has silhouetted figures, a vivid sunset sky, a reflective ocean, and dark leaf details.",Family,0.378507
family.contrast.5.png,"The image shows a silhouetted family (two adults, one child) holding hands near dark leaves, against a beautiful sunset over a calm ocean.","The image has clear silhouettes, a vibrant gradient sky, a bright sun reflection on the ocean, and dark leaf details.",Family,
family.fnoise.1.png,"The image shows three silhouetted people holding hands beside a calm ocean with a bright sun, colorful sky, and dark leaves.","The image has clear silhouettes, vivid sunset colors, and detailed leaf details.",sunset,0.169833
family.fnoise.2.png,Three silhouetted people hold hands by a calm lake under a colorful sunset sky with dark leaves on the left.,"The image shows silhouetted figures, a bright sun, colorful sky, calm water with reflection, and dark leafy branches with clear details and vivid colors.",Sunset,0.271892
family.fnoise.3.png,"The image shows three silhouetted figures (two adults, one child) holding hands, a vibrant sunset over calm water, and dark leafy branches.","The image has silhouetted figures, a vibrant sunset, a reflective water surface, and dark leafy branches.",family,0.447987
family.fnoise.4.png,"A family of three holds hands, silhouetted against a colorful sunset with dark tree leaves on the left.","The image has vivid multicolored hues, clear silhouettes, and detailed dark tree leaves.",Family,0.568643
family.fnoise.5.png,The image shows three silhouetted people holding hands under a colorful sky with a bright sun and dark leaves.,"The image has vibrant colors, clear silhouettes, and a textured multicolored background.",Family,0.680636
family.JPEG.1.png,"The image shows three silhouetted people holding hands, a bright sun over calm water, and dark leaves against a colorful sunset sky.","The image has vivid colors, clear silhouettes, and a sharp sun reflection on the water.",sunset,0.022005
family.JPEG.2.png,Silhouettes of three people hold hands near a calm sea during a vibrant sunset with dark leaves on the left.,"The image has vivid sunset colors, clear silhouettes, and a smooth ocean reflection.",sunset,0.134202
family.JPEG.3.png,"The image shows a vibrant sunset over calm water, with three silhouetted people and dark tree leaves.","The image has vivid colors, clear silhouettes, and a smooth gradient sky.",Sunset,0.646726
family.JPEG.4.png,Three silhouetted figures and tree leaves stand before a vibrant sunset reflecting on a body of water.,"The image has vivid sunset hues, clear silhouettes, and smooth color gradients.",Sunset,0.761771
family.JPEG.5.png,"The image displays a bright sun, dark silhouettes of people and trees, and a colorful sunset sky with a reflected light path.","The image has vivid color layers, visible silhouettes, and a bright central sun.",sunset,0.846264
family.jpeg2000.1.png,The image shows a colorful sunset over a calm sea with three silhouetted people and dark leaves.,"The image has vivid colors, distinct silhouettes, and a smooth gradient sky.",sunset,0.044337
family.jpeg2000.2.png,"A family of three holds hands near calm water beneath a vibrant orange - purple sunset, with dark tree leaves on the left.","The image has vivid sunset colors, clear dark silhouettes, and a smooth water reflection of the sun.",Family,0.237538
family.jpeg2000.3.png,"The image shows a vibrant sunset, dark tree branches, and three silhouetted people holding hands.","The image has vivid gradient colors, distinct silhouettes, and detailed dark tree foliage.",Sunset,0.558713
family.jpeg2000.4.png,"The image shows a vibrant sunset with a golden sun, purple sky, and dark tree silhouettes over calm water.","The image features a colorful sunset, dark tree silhouettes, and a golden sun reflection on water.",Sunset,0.761955
family.jpeg2000.5.png,"The image depicts a blurry scene with dark silhouettes and a vibrant, multicolored sky.","The image has a blurry appearance, dark foreground shapes, and a colorful, gradient sky.",sunset,0.977123
fisher.AWGN.1.png,"Two people (a woman in black, a boy in red) hold fishing rods while standing on a wet, sandy beach with wavy, white ocean water.","The image has visible reflections, natural colors, and clear details of the beach, ocean, and the two people fishing.",Fishing,0.052354
fisher.AWGN.2.png,"A woman and a boy hold fishing rods in shallow, wavy ocean water at a beach.","The image has clear figures, visible reflections, wavy ocean details, and a blue-hued scene.",Fishing,0.130219
fisher.AWGN.3.png,Two people hold fishing rods while standing in shallow foamy ocean water.,"The image has clear details, visible reflections, and distinguishable ocean waves.",Fishing,0.216470
fisher.AWGN.4.png,"A woman and a boy hold fishing rods while standing in the shallow, wavy ocean.","The image has visible details of the two people, their fishing rods, and the ocean’s waves, with a blue-toned color scheme.",Fishing,0.312143
fisher.AWGN.5.png,"Two people hold fishing rods on a wet, wavy beach.","The image has visible figures, fishing rods, wet sand, and wavy ocean details.",Fishing,0.440315
fisher.BLUR.1.png,A woman and a boy hold fishing rods at a beach with rolling ocean waves.,"The image shows a beach scene with visible reflections, distinct figures, and dynamic wave patterns.",Fishing,0.055759
fisher.BLUR.2.png,A girl and a boy hold fishing rods on a wet beach with foamy ocean waves.,"The image has soft focus, natural colors, and visible reflections on the wet sand.",Fishing,0.361151
fisher.BLUR.3.png,Two people fish with rods on a wet beach by a wavy ocean.,"The image has two people, fishing rods, a wavy ocean, a wet beach, and sand reflections.",Fishing,0.583247
fisher.BLUR.4.png,Two people stand on a wet beach near a blue ocean with white waves.,"The image has low clarity, muted colors and indistinct details.",Beach,0.800442
fisher.BLUR.5.png,"Two blurred people stand beside a light blue, wavy coastal scene.","The image presents two indistinct figures against a soft, light blue, wavy backdrop.",Blurred,0.912743
fisher.contrast.1.png,Two people hold fishing rods on a wet beach with wavy ocean water.,"The image has clear details, natural colors, and visible reflections of people on wet sand.",Fishing,0.090437
fisher.contrast.2.png,A girl and a boy hold fishing rods at a beach with wavy ocean water in the background.,"The image has visible subjects, wavy ocean details, and clear reflections on wet sand.",Fishing,0.212385
fisher.contrast.3.png,"Two people hold fishing rods while standing in shallow, wavy ocean water at a beach.","The image has soft tones, visible reflections, and distinguishable figures.",Fishing,0.341556
fisher.contrast.4.png,"A woman and a boy hold fishing rods while standing on a wet, misty beach by the ocean with rolling waves.","The image has soft tones, visible reflections on the wet sand, and distinguishable figures with fishing rods near the ocean waves.",Fishing,0.389413
fisher.contrast.5.png,"A woman and a boy hold fishing rods on a foggy, wet beach with ocean waves.","The image has a foggy appearance, soft colors, and reflections on the wet sand.",Fishing,
fisher.fnoise.1.png,A woman and a boy hold fishing rods at a beach with foamy waves and wet sand.,"The image has visible reflections, distinct figures, and textured ocean waves.",Fishing,0.066060
fisher.fnoise.2.png,"A woman and a boy hold fishing rods while standing on a wet beach with wavy, foamy ocean water.","The image shows visible details of a woman, a boy, fishing rods, wet sand, and wavy ocean water with foam.",Fishing,0.270288
fisher.fnoise.3.png,"Two people fish with long fishing rods at a wet, wavy beach.","The image has visible reflections, textured waves, and recognizable figures.",Fishing,0.402802
fisher.fnoise.4.png,Two people hold fishing rods in shallow colorful ocean water.,"The image has textured colors, visible figures, and reflective water details.",Fishing,0.487372
fisher.fnoise.5.png,"Two people hold fishing rods in shallow, colorful water.","The image has a textured appearance, vibrant colors, and discernible fishing figures.",Fishing,0.606523
fisher.JPEG.1.png,A woman and a boy hold long fishing rods while standing in shallow ocean water with foamy blue waves and a light blue sky behind them.,"The image displays visible reflections on wet sand, distinguishable human figures, and contrasting blue, white, red, and black colors with detailed wave patterns.",Fishing,0.008109
fisher.JPEG.2.png,A woman and a boy hold fishing rods at a wet beach with foamy waves.,"The image has clear reflections, distinct figures, and detailed wave patterns.",Fishing,0.180489
fisher.JPEG.3.png,Two people stand in shallow blue ocean water and hold fishing rods.,"The image has clear details, soft blue colors, and visible water reflections.",Fishing,0.517848
fisher.JPEG.4.png,"Two people stand in shallow blue water, holding fishing rods.","The image has stylized colors, visible reflections, and distinct human figures.",Fishing,0.724555
fisher.JPEG.5.png,"Two people stand with a fishing rod on a reflective, colorful surface.","The image has vivid colors, visible reflections and simple figures.",Fishing,0.790682
fisher.jpeg2000.1.png,A woman and a boy hold fishing rods while standing in shallow ocean water on a beach.,"The image has clear details of two people, fishing rods, a sandy beach, and wavy ocean water with reflections.",Fishing,0.008125
fisher.jpeg2000.2.png,A woman in black and a boy in red hold fishing rods at the beach with wavy ocean water and wet sand.,"The image has clear details, natural colors, and visible reflections on the wet sand.",Fishing,0.176319
fisher.jpeg2000.3.png,Two people stand in shallow blue water holding fishing rods.,"The image has soft focus, visible reflections on wet sand, and ocean waves in the background.",Fishing,0.517954
fisher.jpeg2000.4.png,"Two people stand on a blurry, reflective blue surface with one pointing.","The image has low clarity, cool colors, and indistinct figures.",Reflection,0.808429
fisher.jpeg2000.5.png,"The image shows blurry, dark and red figures on a greenish background.","The image has low resolution, indistinct figures and muted colors.",blurry,0.972080
foxy.AWGN.1.png,"A red fox walks through tall, dry grass and rocky ground.","The image has a red fox, tall grass, rocky terrain, and colorful plants with clear details.",fox,0.013529
foxy.AWGN.2.png,"A reddish fox walks through tall, dry grass and colorful foliage.","The image has clear details, vivid colors, and visible textures of the fox’s fur and surrounding grass.",Fox,0.063617
foxy.AWGN.3.png,"A red fox walks in tall, dry grass with colorful leaves.","The image has clear fur texture, distinct grass blades, and natural colors.",Fox,0.136469
foxy.AWGN.4.png,"A red fox with a white tail walks through tall, dry grass and small plants.","The image has high clarity, vivid colors, and clear details of the fox and its surroundings.",Fox,0.250446
foxy.AWGN.5.png,A reddish fox walks through tall dry grass with rocky patches and colorful plants.,"The image has clear details of a fox, grass, rocks, and plants with natural earthy colors.",Fox,0.381163
foxy.BLUR.1.png,A red fox with a white - tipped tail walks through tall grass and colorful foliage.,"The image has a fox with clear fur details, tall grass, and vivid foliage.",Fox,0.015862
foxy.BLUR.2.png,"A red fox with a white - tipped tail walks in tall, green grass with dry stalks and colorful foliage.","The image has a fox with clear fur details, natural grass colors, and distinct plant textures.",fox,0.109800
foxy.BLUR.3.png,"A red fox walks through tall, dry grass and colorful plants.","The image has clear details, vivid natural colors, and distinct grassy surroundings.",fox,0.179801
foxy.BLUR.4.png,A red fox walks through tall grass with colorful leaves and rocky patches.,"The image shows a fox with clear fur details, vivid natural colors, and distinct grassy and rocky surroundings.",Fox,0.290320
foxy.BLUR.5.png,"A red fox moves through tall, dry grass with colorful small plants.","The image shows a fox with clear fur details, vivid natural colors, and distinct grass textures.",Fox,0.441840
foxy.contrast.1.png,"A red fox walks through tall, dry grass with colorful leaves and green plants.","The image has high clarity, vivid colors, and clear details of the fox and surroundings.",Fox,0.046767
foxy.contrast.2.png,A red fox walks through tall grass and plants on a rocky ground.,"The image has a fox with vivid fur, clear grass, and distinct natural details.",Fox,0.183250
foxy.contrast.3.png,"A red fox with black legs and a white - tipped tail walks through dry grass, leafy plants and mossy ground.","The image has a fox with clear fur details, detailed grass blades and varied plant colors.",Fox,0.356077
foxy.contrast.4.png,"A reddish - brown fox moves through tall, dry grass.","The image has discernible details, earthy colors, and a distinct subject.",Fox,0.469925
foxy.contrast.5.png,"A red fox with a white - tipped tail moves through tall, dry grass.","The image shows a fox with visible fur texture, earthy colors, and a grassy background with fine details.",Fox,
foxy.fnoise.1.png,"A red fox walks through tall, dry grass with scattered colorful leaves.","The image has sharp details, vivid colors, and clear natural surroundings.",Fox,0.022738
foxy.fnoise.2.png,A red fox with a white - tipped tail walks through tall grass and plants in a natural area.,"The image has clear details of the fox, natural colors, and visible surrounding grass and plants.",Fox,0.092167
foxy.fnoise.3.png,"A red fox moves through tall, green grass with small colorful plants.","The image has clear fur details of a red fox, vivid grass colors, and distinct small plants.",fox,0.332709
foxy.fnoise.4.png,A reddish-brown fox walks in a grassy area with various plants and dry foliage.,"The image has natural color tones, detailed grass blades, and a clear fox figure.",Fox,0.400978
foxy.fnoise.5.png,A red fox crouches in wild green grass.,The image has visible fur details of the fox and vibrant grassy surroundings.,fox,0.575855
foxy.JPEG.1.png,"A red fox moves through tall, dry grass with colorful leaves and small plants.","The image has a clear fox, detailed grass, and vivid colors of foliage and the fox’s fur.",Fox,0.016044
foxy.JPEG.2.png,"A red fox walks through tall, dry grass and small plants.","The image has a fox with sharp details, natural colors, and clear textures of grass and plants.",Fox,0.074939
foxy.JPEG.3.png,"A red fox with black legs and a white - tipped tail walks through tall, dry grass and green vegetation.","The image displays high clarity, vivid natural colors, and clear details of the fox and its surrounding environment.",Fox,0.154162
foxy.JPEG.4.png,"A red fox moves through tall, dry grass and colorful foliage.","The image has high clarity, vivid natural colors, and clear details of the fox’s fur and grass.",Fox,0.322037
foxy.JPEG.5.png,"A red fox walks through tall, dry grass in a colorful, natural landscape.","The image has clear details, vivid colors, and a textured, natural appearance.",Fox,0.551065
foxy.jpeg2000.1.png,"A red fox with a white - tipped tail moves through tall, dry grass and small plants.","The image has clear details of a red fox, tall grass, and colorful plants.",Fox,0.015411
foxy.jpeg2000.2.png,"A red fox with black legs and a white - tipped tail moves through tall dry grass, rocky ground and colorful foliage.","The image has sharp details of the fox, vivid natural colors and clear surrounding grass and plants.",Fox,0.056298
foxy.jpeg2000.3.png,"A red fox moves through tall, dry grass with colorful leaves.","The image has clear details, vivid colors, and distinct grass and leaf textures.",Fox,0.178762
foxy.jpeg2000.4.png,"A red fox walks through tall, dry grass with colorful leaves and rocky ground.","The image has clear details of the fox, sharp grass, and vivid natural colors.",fox,0.379203
foxy.jpeg2000.5.png,A red fox moves through tall dry grass and rocky terrain.,"The image shows a red fox, tall dry grass, rocky ground, and natural environmental details.",Fox,0.609030
geckos.AWGN.1.png,Two patterned lizards crawl on a brown sandy ground.,"The image has clear details, natural colors, and a textured sandy background with two patterned lizards.",Lizards,0.028506
geckos.AWGN.2.png,Two patterned geckos rest on a brown sandy ground.,The image has clear details of geckos’ patterns and a textured sandy background.,Geckos,0.060272
geckos.AWGN.3.png,Two differently patterned geckos lie on a brown sandy ground.,"The image has clear details, distinct patterns, and natural colors of the geckos and the sandy background.",geckos,0.116695
geckos.AWGN.4.png,Two patterned geckos rest on brown sandy ground.,"The image has clear details, distinct gecko patterns, and natural colors on a sandy surface.",Geckos,0.201859
geckos.AWGN.5.png,"Two patterned lizards lie on a gritty, brown sandy surface.","The image has clear lizard patterns, a textured ground, and vivid, natural colors.",Lizards,0.336186
geckos.BLUR.1.png,Two patterned geckos crawl on brown sandy ground.,"The image has clear details, distinct patterns and a textured sandy background.",geckos,0.012523
geckos.BLUR.2.png,Two small patterned lizards crawl on brown sandy ground.,The image has clear details of two patterned lizards on brown sandy ground.,Lizards,0.067628
geckos.BLUR.3.png,Two geckos with patterned bodies rest on a brown sandy surface.,"The image has clear details, vivid colors, and visible textures of the geckos and sandy ground.",Geckos,0.230962
geckos.BLUR.4.png,Two patterned geckos lie on brown sandy ground.,The image has distinct patterns of two geckos and a textured brown sandy ground.,Geckos,0.340858
geckos.BLUR.5.png,"Two patterned lizards lie on a brown, gritty surface.","The image has low clarity, visible colors, and blurred details.",Lizards,0.569738
geckos.contrast.1.png,Two geckos with patterned bodies lie on brown sandy ground.,"The image has clear details, vivid colors and visible textures of the geckos and ground.",Geckos,0.105398
geckos.contrast.2.png,"Two patterned geckos rest on brown, gritty sand.","The image has clear details, vivid colors, and a textured sandy surface.",Geckos,0.238840
geckos.contrast.3.png,Two patterned geckos crawl on a sandy ground.,The image shows two geckos with spotted bodies on a textured sandy surface.,Geckos,0.452383
geckos.contrast.4.png,"The image shows a gray, blurry background with faint, indistinct shapes.","The image has a uniform gray tone, low contrast, and indistinct, blurry details.",Gray,
geckos.contrast.5.png,"The image shows a gray, blurry background with indistinct shapes.","The image has low clarity, gray color, and unclear details.",gray,
geckos.fnoise.1.png,Two colorful geckos crawl on brown sandy ground.,"The image has clear details of two geckos, distinct patterns and textured sandy ground.",geckos,0.004041
